stream,ID,twi30agg,tpi30agg,accum30,vv30agg,vvsd30agg,npol30agg,NDVI_med,nppmmid30agg,deficitRS,cad30RS,decid30RS,Green_med,NIR_med,cpg30precip,NHDPlus,utm1,utm2,lon,Class,spatial_cluster80,spatial_cluster40,sb_med
X1,1898,9.69840812683105,-1.39057075977325,6898.384765625,-9.07988834381104,2.2740318775177,0.272494971752167,0.657131612300873,3596.23315429688,208,-4.02367687225342,0.170488983392715,475.563781738281,1807.0693359375,106916,0,186187.5546,539470.3259,-115.127038071624,X1,72,69,5
X1,3672,7.96753787994385,0.021626790985465,1836.37670898438,-7.43757057189941,3.00475287437439,0.297371000051498,0.665616095066071,5103.765625,429,-8.93545913696289,0.072531439363956507,448.056060791016,1980.55676269531,45350,0,178478.013599999,555533.0594,-115.24749476541,X1,85,42,7
X1,4014,7.9575047492981,-2.22947859764099,893.167541503906,-9.18971252441406,1.73077034950256,0.248576641082764,0.773457705974579,6832.43212890625,174,-4.73397922515869,0.159102872014046,321.071899414062,1916.82287597656,94294,0,170290.7817,565669.2795,-115.369049177294,X1,67,70,1
X1,3919,8.84404277801514,0.345608174800873,1250.44262695312,-7.52176284790039,2.84126996994019,0.290654003620148,0.657368719577789,4594.212890625,221,-2.13616752624512,0.103977136313915,480.076507568359,2061.59350585938,83535,0,176392.5001,560873.2366,-115.281190903309,X1,33,179,2
X1,97,8.02990341186523,-2.60215926170349,2668.38745117188,-9.54300212860107,1.72202181816101,0.221156552433968,0.647474765777588,4119.498046875,230,-4.28735208511353,0.318842649459839,448.892730712891,1861.17077636719,78203,1,206614.5075,518279.499600001,-114.830579810481,X1,29,150,4
X1,886,7.54539394378662,-0.681315124034882,2170.74536132812,-7.43597316741943,1.75281739234924,0.295874536037445,0.723729133605957,5166.6435546875,231,-2.00966787338257,0.310078233480453,343.695922851562,1564.08935546875,84990,1,210442.1339,526522.2895,-114.786395647895,X1,104,67,3
X1,1065,6.42066812515259,-2.11294221878052,368.138519287109,-9.64791393280029,2.70978879928589,0.23991821706295,0.722540855407715,6146.92333984375,212,-3.40741086006165,0.552537202835083,333.953216552734,1553.20935058594,59523,0,167583.375700001,532131.3214,-115.371627032579,X1,66,152,5
X1,4297,5.97855663299561,0.543796122074127,178.28630065918,-5.48083925247192,3.23015856742859,0.438404202461243,0.678103148937225,6078.9892578125,296,-3.87719750404358,0.0982701703906059,446.007415771484,2007.81860351562,90813,0,170769.789999999,570391.7995,-115.367352214276,X1,75,208,5
X1,10648,5.78178882598877,0.108954533934593,138.266571044922,-8.29852390289307,1.78167307376862,0.268092691898346,0.716575264930725,5349.6015625,223,-2.57966256141663,0.445927172899246,400.156036376953,1924.20959472656,68365,0,187812.918199999,527126.682600001,-115.093050598875,X1,4,63,1
X1,1336,7.7195520401001,-1.56281197071075,491.081726074219,-7.85190725326538,1.81640648841858,0.25313475728035,0.714127063751221,3278.88525390625,296,-2.15127491950989,0.267883718013763,517.606384277344,2537.77954101562,76359,0,165573.1602,534141.5974,-115.400872046636,X1,47,106,5
X1,3063,7.11729383468628,-0.173489034175873,419.888854980469,-8.53873538970947,2.25824046134949,0.255434185266495,0.514954745769501,2324.931640625,236,-2.03832387924194,-0.00456431275233626,703.703063964844,2552.701171875,114564,0,159193.8726,550404.4153,-115.504081292623,X1,94,111,8
X1,869,9.08948421478271,-3.9290771484375,2900.91088867188,-8.90051460266113,1.59489130973816,0.221070155501366,0.640535831451416,2699.53442382812,315,-6.14429712295532,0.0988266468048096,628.131042480469,2523.82006835938,91768,1,208735.618000001,526559.676200001,-114.809517141021,X1,99,41,3
X1,3790,8.82211875915527,-3.48011612892151,5224.64990234375,-9.85437297821045,1.52412831783295,0.228690728545189,0.660166323184967,5414.4462890625,349,-4.02938747406006,0.148967012763023,495.856597900391,1965.38647460938,71663,0,176372.561100001,557881.717399999,-115.278456590992,X1,33,179,7
X1,2502,6.49306488037109,-1.01180016994476,15334.341796875,-9.72009468078613,1.6566846370697,0.2208581417799,0.665925681591034,5107.6572265625,326,-5.45707654953003,0.270090788602829,533.184753417969,2239.21997070312,68755,1,190599.857799999,544379.9549,-115.071981988309,X1,82,88,5
X1,453,7.82714986801147,-3.62830948829651,2234.9736328125,-6.73921298980713,2.45376014709473,0.331274092197418,0.704548299312592,5273.33203125,304,-5.54762649536133,0.148535162210464,392.237426757812,1718.4677734375,70735,1,208867.0262,523239.7061,-114.804693889053,X1,99,36,4
X1,10617,6.02022838592529,0.964911580085754,81.3944396972656,-9.08277606964111,2.47010636329651,0.262784391641617,0.620231091976166,5762.75,263,-3.07635498046875,0.185898095369339,422.266693115234,1613.33386230469,73946,0,183739.3851,525783.654899999,-115.146823810288,X1,65,127,10
X1,4004,8.83892917633057,-2.52425122261047,8248.7587890625,-6.57842302322388,2.54309010505676,0.372224718332291,0.741081655025482,6320.8046875,231,-4.63779258728027,0.0624135322868824,391.221923828125,2003.74243164062,96497,1,170428.3653,564878.173800001,-115.366369584802,X1,67,200,1
X1,2140,9.02629089355469,-2.8843994140625,4749.1904296875,-8.25845909118652,1.90104615688324,0.253221243619919,0.723949611186981,5680.3271484375,227,-4.37153291702271,0.329054296016693,384.420745849609,1865.17907714844,87370,1,187564.872500001,541597.5802,-115.110440992744,X1,79,2,4
X1,225,8.54474925994873,-3.98631453514099,8661.716796875,-10.1741733551025,1.90765750408173,0.194448173046112,0.561045289039612,3542.97802734375,320,-5.60021877288818,0.11472924053669,671.904541015625,2328.728515625,72626,1,205967.229499999,520707.5327,-114.841563123005,X1,13,196,4
X1,4124,7.47806787490845,0.0832926407456398,24.1320610046387,-12.5283670425415,1.57022178173065,0.171723753213882,0.513144731521606,3732.11254882812,448,-10.4383325576782,-0.0057038189843297,573.291198730469,1849.26184082031,36867,0,187101.656300001,566236.6196,-115.140808450478,X1,63,74,4
X1,10662,6.33598232269287,0.737046957015991,206.464141845703,-5.15326356887817,2.83253765106201,0.458465546369553,0.683631241321564,5606.388671875,260,-1.97956609725952,0.0689331591129303,429.894500732422,1851.17065429688,94141,0,187671.312899999,530012.7634,-115.097758586065,X1,79,26,8
X1,2675,6.84683465957642,-1.04391813278198,6613.5908203125,-7.75967454910278,2.653080701828,0.271070539951324,0.70888888835907,5719.7978515625,255,-2.59462571144104,0.305349171161652,454.123199462891,2239.76440429688,71393,0,170198.65,547526.201400001,-115.351830376568,X1,58,191,2
X1,10665,6.19730043411255,0.866183817386627,226.720123291016,-6.5293116569519,2.32678747177124,0.367992013692856,0.699867069721222,5357.0849609375,252,-1.95648574829102,0.0707276910543442,449.037139892578,2135.86743164062,96139,0,188184.393999999,530480.124299999,-115.091268648377,X1,30,91,8
X1,1959,7.29263019561768,-0.37109375,336.053985595703,-9.15500259399414,1.65423953533173,0.223030716180801,0.66903030872345,2656.45458984375,245,-4.10291719436646,0.304455131292343,496.003112792969,2281.07104492188,73779,0,162245.453500001,542306.1611,-115.454311171039,X1,45,86,1
X1,4248,13.2788391113281,-1.10721158981323,415.458312988281,-10.1871118545532,1.50626111030579,0.23221044242382,0.587989687919617,4352.1630859375,453,-10.6467580795288,0.0387032628059387,518.858825683594,1892.90502929688,37094,0,187670.247,567337.2885,-115.134146791642,X1,79,26,7
X1,3585,7.82254123687744,0.295437276363373,1127.58923339844,-5.44770336151123,2.89247989654541,0.396098911762238,0.739709913730621,6476.47412109375,275,-2.63498425483704,0.176536574959755,526.869567871094,2826.77001953125,93086,0,169358.367000001,554775.27,-115.370609350124,X1,7,143,6
X1,3756,4.77481889724731,1.45011389255524,52.369384765625,-6.91528844833374,2.01671314239502,0.296984076499939,0.724556505680084,5814.43359375,406,-8.36398696899414,0.082196407020092,423.081970214844,2030.02368164062,57252,0,202544.4932,554859.3739,-114.919788832547,X1,10,204,9
X1,369,9.73069000244141,-0.105685763061047,3078.19262695312,-6.8508448600769,2.16485476493835,0.333038568496704,0.765693008899689,6629.8466796875,264,-5.69664907455444,0.182892620563507,401.997161865234,2135.94555664062,74807,0,171501.5233,526368.581599999,-115.312825542691,X1,86,20,8
X1,1322,7.07451581954956,0.00634765625,248.916549682617,-7.75553035736084,1.74679279327393,0.271840482950211,0.732978641986847,6349.60205078125,202,-4.22409629821777,0.144220009446144,514.252502441406,2605.927734375,116017,0,181895.8879,532445.268100001,-115.178282324911,X1,96,176,7
X1,1840,7.47670650482178,-0.447035044431686,417.23095703125,-8.91929626464844,1.52679347991943,0.238876089453697,0.734505534172058,5932.9970703125,232,-2.68583178520203,0.199573054909706,448.634796142578,2382.0244140625,76865,0,161745.4429,540943.644099999,-115.45967918111,X1,15,6,2
X1,861,7.59515762329102,-1.19877111911774,949.4697265625,-6.31600475311279,2.40353155136108,0.395993858575821,0.71146559715271,5381.73095703125,389,-5.14037370681763,0.0806006118655205,484.370666503906,2345.33251953125,74207,0,211696.3696,526239.4089,-114.769168953963,X1,48,121,3
X1,35,9.10656452178955,-1.4501953125,1592.91625976562,-8.64436626434326,2.07092046737671,0.23967732489109,0.753431737422943,5467.56103515625,278,-5.84898328781128,0.423929333686829,417.095245361328,2117.91625976562,82814,0,204159.169199999,516782.3782,-114.862361221718,X1,90,87,1
X1,3297,11.0283718109131,-0.551059305667877,270259.53125,-8.58817386627197,1.46678638458252,0.254471927881241,0.731860637664795,5122.26025390625,402,-9.64204502105713,0.150132104754448,394.172210693359,1888.88195800781,51267,2,194893.877800001,549973.5627,-115.019087396982,X1,50,68,3
X1,2543,6.5959939956665,-1.74367952346802,2742.2724609375,-7.60352087020874,1.81630408763885,0.270516663789749,0.73147189617157,5467.25537109375,301,-5.33832216262817,0.225628197193146,390.410186767578,1821.75305175781,68023,1,185901.460200001,545181.1084,-115.136491630979,X1,72,30,4
X1,699,6.95061731338501,-0.935370564460754,1454.75256347656,-9.11017417907715,1.6242413520813,0.227955684065819,0.620181381702423,2209.736328125,345,-6.73523235321045,0.193266227841377,557.567749023438,2133.65234375,81820,0,207367.9735,525787.049000001,-114.827307475806,X1,52,85,2
X1,400,6.94531631469727,-2.79969620704651,701.941467285156,-7.29723787307739,2.09626173973083,0.294272094964981,0.7097128033638,4969.03125,283,-3.96839642524719,0.194019809365273,440.288116455078,2102.43041992188,77355,0,205049.9278,523376.4431,-114.856429044668,X1,18,118,2
X1,3450,7.05783081054688,-0.760572671890259,1701.48608398438,-9.5518102645874,2.68156933784485,0.267491102218628,0.681597650051117,5562.86962890625,378,-5.91010284423828,0.13327856361866,375.627593994141,1649.6015625,49531,0,183316.4626,552206.021,-115.178472345657,X1,81,104,1
X1,1309,5.70053148269653,0.422322601079941,70.9720916748047,-9.83378601074219,2.25469613075256,0.24765582382679,0.723395764827728,5230.28515625,234,-3.39049005508423,0.436223536729813,434.409698486328,2120.26049804688,86240,0,190121.419600001,531431.203,-115.065973746119,X1,77,129,9
X1,1804,8.74212265014648,-0.199245870113373,1086.54248046875,-7.9120888710022,1.82490479946136,0.269362986087799,0.7271808385849,3929.55346679688,231,-4.77096605300903,0.294971078634262,462.763031005859,2556.2822265625,81083,0,165193.775,540100.2937,-115.412101260011,X1,92,169,3
X1,2676,11.0323657989502,-3.53355574607849,58083.42578125,-9.09708786010742,1.64646601676941,0.249999582767487,0.687091112136841,5070.2529296875,350,-5.26336145401001,0.132264658808708,446.518737792969,1973.02014160156,70804,2,189535.886299999,545658.2763,-115.087652397994,X1,34,182,4
X1,3428,9.61363410949707,-1.99469673633575,6570.47265625,-8.7764139175415,1.67179441452026,0.263403803110123,0.693445682525635,5427.22021484375,377,-9.28017520904541,0.210540309548378,383.677856445312,1703.49401855469,65334,0,180593.577099999,552347.4146,-115.215588478967,X1,68,80,1
X1,1700,7.55819225311279,0.00718858512118459,417.801666259766,-7.96327924728394,1.94228398799896,0.254986494779587,0.663533926010132,3523.3408203125,310,-4.36546945571899,0.145598739385605,527.111206054688,2314.384765625,90008,0,157496.7667,539177.949999999,-115.515390027126,X1,24,157,2
X1,3943,7.72971868515015,0.01226806640625,137.642013549805,-10.2446184158325,1.49697887897491,0.214593082666397,0.553252220153809,3995.64453125,443,-10.5007104873657,-0.0232777632772923,558.987731933594,1942.51489257812,36119,0,185085.199200001,561139.420299999,-115.163236261426,X1,80,184,3
X1,2699,8.21768093109131,0.118462458252907,950.823486328125,-9.97463989257812,2.03880524635315,0.209857046604156,0.58709305524826,2698.64013671875,250,-2.97276186943054,0.172988772392273,555.2666015625,2063.083984375,104783,0,157815.4792,548808.5691,-115.521115165462,X1,6,132,10
X1,1072,6.61943101882935,-2.73920345306396,312.168365478516,-8.89053630828857,1.76888561248779,0.253640055656433,0.72258049249649,5423.80517578125,358,-9.32888221740723,0.250434339046478,388.166229248047,1858.00866699219,57897,0,214024.784600001,527658.1568,-114.738952697488,X1,93,195,3
X1,2771,9.48081111907959,-1.07455778121948,12449.138671875,-8.78066349029541,1.53392457962036,0.256199896335602,0.701356172561646,5254.14990234375,358,-4.97887325286865,0.129610508680344,483.294097900391,2214.62182617188,66719,1,188888.346999999,546092.555299999,-115.096858997553,X1,17,174,4
X1,824,8.57010078430176,-0.553290486335754,1122.83520507812,-7.99998664855957,1.63225090503693,0.286824971437454,0.696443140506744,5049.4951171875,250,-2.02496266365051,0.236196830868721,359.475708007812,1541.23498535156,83976,0,210334.183700001,526187.8554,-114.78755031898,X1,104,67,3
X1,4310,4.51367139816284,-2.548095703125,58873.75,-9.87365245819092,1.62172210216522,0.222956091165543,0.445566058158875,3994.36791992188,427,-10.5687055587769,0.0693357661366463,677.800842285156,1935.19482421875,38360,1,188708.0331,568829.647299999,-115.121475456416,X1,46,89,7
X1,1138,6.51557970046997,-1.90230309963226,1524.61328125,-9.04819679260254,1.44454276561737,0.248492777347565,0.743698716163635,6811.28759765625,250,-7.04122066497803,0.53828752040863,332.961639404297,1600.36083984375,59879,0,167320.908500001,532503.8555,-115.375556251788,X1,66,130,5
X1,3579,8.36079120635986,-4.52041959762573,4363.26416015625,-11.7030076980591,2.30660557746887,0.229096531867981,0.574315786361694,1869.78491210938,414,-7.16565322875977,0.139542326331139,588.640991210938,2160.4345703125,43409,1,182497.6285,553457.4321,-115.190828532742,X1,27,201,1
X1,4229,6.22278547286987,0.00634765625,113.898193359375,-8.68777751922607,2.12251138687134,0.264754295349121,0.679836511611938,5917.64013671875,216,-3.53350067138672,0.164539471268654,440.287628173828,1845.52197265625,88369,0,170769.789999999,568766.873600001,-115.365692503989,X1,75,208,5
X1,2542,9.84766578674316,-0.601806640625,3839.72973632812,-8.11649799346924,1.65986955165863,0.247483134269714,0.729436278343201,6030.00244140625,268,-3.56974720954895,0.276991933584213,412.921569824219,1983.47692871094,80675,0,183612.3816,545373.168,-115.167729863702,X1,81,170,4
X1,2923,5.9847674369812,-3.13022184371948,1452.42651367188,-6.32742166519165,3.4458601474762,0.387647271156311,0.685882091522217,2072.810546875,285,-2.59426403045654,0.113325983285904,523.269836425781,2404.12573242188,68084,1,191913.8485,546434.7881,-115.056138197736,X1,5,28,5
X1,2515,8.59474658966064,0.948499917984009,1286.47021484375,-9.54660892486572,2.12028622627258,0.227055773139,0.694822311401367,4997.251953125,275,-5.50683307647705,0.407921552658081,499.871612548828,2255.892578125,68571,0,190880.9517,544471.395,-115.068257433473,X1,82,147,5
X1,3589,9.96458911895752,-2.18185758590698,6260.9853515625,-8.14378070831299,1.52369344234467,0.248974218964577,0.701366722583771,5279.9619140625,299,-3.01317954063416,0.22587613761425,527.65625,2632.62036132812,79559,0,174592.505999999,554319.409700001,-115.299059116482,X1,100,76,10
X1,487,5.78639507293701,-0.0504964180290699,106.583053588867,-8.05320644378662,2.79683661460876,0.289861887693405,0.724899053573608,6385.39990234375,197,-4.85380220413208,0.276981920003891,433.166595458984,2156.99926757812,81118,0,165565.462400001,527560.8177,-115.39426462175,X1,47,106,8
X1,1051,5.84512805938721,0.0543348528444767,128.40901184082,-6.39180135726929,3.16063523292542,0.371521174907684,0.708512783050537,5426.529296875,284,-2.38082051277161,0.184801653027534,490.016082763672,2322.86645507812,89104,0,188912.8006,530000.3334,-115.080949230255,X1,17,174,8
X1,1859,6.12363481521606,0.509019613265991,120.59610748291,-7.19705486297607,1.8372905254364,0.281596273183823,0.724487483501434,5558.419921875,345,-9.84342670440674,0.321477562189102,431.981262207031,2163.67944335938,73404,0,189575.518300001,538698.7136,-115.080378686185,X1,34,182,6
X1,4062,6.74772214889526,0.402804911136627,217.346389770508,-9.66495323181152,2.02376699447632,0.191158697009087,0.743687629699707,6544.53271484375,210,-3.92874622344971,0.19945339858532,440.321105957031,2128.28540039062,85315,0,171357.991599999,566626.8346,-115.355502846488,X1,19,47,5
